time,cost
2025-01-05 03:45:00+0100,0.00021387
2025-01-05 04:00:00+0100,0.00020938
2025-01-05 04:15:00+0100,0.00020938
2025-01-05 04:30:00+0100,0.00020938
2025-01-05 04:45:00+0100,0.00020938
2025-01-05 05:00:00+0100,0.00020355
2025-01-05 05:15:00+0100,0.00020355
2025-01-05 05:30:00+0100,0.00020355
2025-01-05 05:45:00+0100,0.00020355
2025-01-05 06:00:00+0100,0.00020392
2025-01-05 06:15:00+0100,0.00020392
2025-01-05 06:30:00+0100,0.00020392
2025-01-05 06:45:00+0100,0.00020392
2025-01-05 07:00:00+0100,0.00020253
2025-01-05 07:15:00+0100,0.00020253
2025-01-05 07:30:00+0100,0.00020253
2025-01-05 07:45:00+0100,0.00020253
2025-01-05 08:00:00+0100,0.00020405
2025-01-05 08:15:00+0100,0.00020405
2025-01-05 08:30:00+0100,0.00020405
2025-01-05 08:45:00+0100,0.00020405
2025-01-05 09:00:00+0100,0.00020915
2025-01-05 09:15:00+0100,0.00020915
2025-01-05 09:30:00+0100,0.00020915
2025-01-05 09:45:00+0100,0.00020915
2025-01-05 10:00:00+0100,0.00020295
2025-01-05 10:15:00+0100,0.00020295
2025-01-05 10:30:00+0100,0.00020295
2025-01-05 10:45:00+0100,0.00020295
2025-01-05 11:00:00+0100,0.00020882
2025-01-05 11:15:00+0100,0.00020882
2025-01-05 11:30:00+0100,0.00020882
2025-01-05 11:45:00+0100,0.00020882
2025-01-05 12:00:00+0100,0.00020166
2025-01-05 12:15:00+0100,0.00020166
2025-01-05 12:30:00+0100,0.00020166
2025-01-05 12:45:00+0100,0.00020166
2025-01-05 13:00:00+0100,0.00019839
2025-01-05 13:15:00+0100,0.00019839
2025-01-05 13:30:00+0100,0.00019839
2025-01-05 13:45:00+0100,0.00019839
2025-01-05 14:00:00+0100,0.000188
2025-01-05 14:15:00+0100,0.000188
2025-01-05 14:30:00+0100,0.000188
2025-01-05 14:45:00+0100,0.000188
2025-01-05 15:00:00+0100,0.00017064
2025-01-05 15:15:00+0100,0.00017064
2025-01-05 15:30:00+0100,0.00017064
2025-01-05 15:45:00+0100,0.00017064
2025-01-05 16:00:00+0100,0.00016991
2025-01-05 16:15:00+0100,0.00016991
2025-01-05 16:30:00+0100,0.00016991
2025-01-05 16:45:00+0100,0.00016991
2025-01-05 17:00:00+0100,0.0001863
2025-01-05 17:15:00+0100,0.0001863
2025-01-05 17:30:00+0100,0.0001863
2025-01-05 17:45:00+0100,0.0001863
2025-01-05 18:00:00+0100,0.00018505
2025-01-05 18:15:00+0100,0.00018505
2025-01-05 18:30:00+0100,0.00018505
2025-01-05 18:45:00+0100,0.00018505
2025-01-05 19:00:00+0100,0.00017128
2025-01-05 19:15:00+0100,0.00017128
2025-01-05 19:30:00+0100,0.00017128
2025-01-05 19:45:00+0100,0.00017128
2025-01-05 20:00:00+0100,0.00015685
2025-01-05 20:15:00+0100,0.00015685
2025-01-05 20:30:00+0100,0.00015685
2025-01-05 20:45:00+0100,0.00015685
2025-01-05 21:00:00+0100,0.0001568
2025-01-05 21:15:00+0100,0.0001568
2025-01-05 21:30:00+0100,0.0001568
2025-01-05 21:45:00+0100,0.0001568
2025-01-05 22:00:00+0100,0.00015468
2025-01-05 22:15:00+0100,0.00015468
2025-01-05 22:30:00+0100,0.00015468
2025-01-05 22:45:00+0100,0.00015468
2025-01-05 23:00:00+0100,0.00014814
2025-01-05 23:15:00+0100,0.00014814
2025-01-05 23:30:00+0100,0.00014814
2025-01-05 23:45:00+0100,0.00014814
2025-01-06 00:00:00+0100,0.00014752
2025-01-06 00:15:00+0100,0.00014752
2025-01-06 00:30:00+0100,0.00014752
2025-01-06 00:45:00+0100,0.00014752
2025-01-06 01:00:00+0100,0.00013926
2025-01-06 01:15:00+0100,0.00013926
2025-01-06 01:30:00+0100,0.00013926
2025-01-06 01:45:00+0100,0.00013926
2025-01-06 02:00:00+0100,0.00013135
2025-01-06 02:15:00+0100,0.00013135
2025-01-06 02:30:00+0100,0.00013135
2025-01-06 02:45:00+0100,0.00013135
2025-01-06 03:00:00+0100,0.0001292
2025-01-06 03:15:00+0100,0.0001292
2025-01-06 03:30:00+0100,0.0001292
2025-01-06 03:45:00+0100,0.0001292
2025-01-06 04:00:00+0100,0.00013
2025-01-06 04:15:00+0100,0.00013
2025-01-06 04:30:00+0100,0.00013
2025-01-06 04:45:00+0100,0.00013
2025-01-06 05:00:00+0100,0.00013481
2025-01-06 05:15:00+0100,0.00013481
2025-01-06 05:30:00+0100,0.00013481
2025-01-06 05:45:00+0100,0.00013481
2025-01-06 06:00:00+0100,0.00014382
2025-01-06 06:15:00+0100,0.00014382
2025-01-06 06:30:00+0100,0.00014382
2025-01-06 06:45:00+0100,0.00014382
2025-01-06 07:00:00+0100,0.00015172
2025-01-06 07:15:00+0100,0.00015172
2025-01-06 07:30:00+0100,0.00015172
2025-01-06 07:45:00+0100,0.00015172
2025-01-06 08:00:00+0100,0.00016137
2025-01-06 08:15:00+0100,0.00016137
2025-01-06 08:30:00+0100,0.00016137
2025-01-06 08:45:00+0100,0.00016137
2025-01-06 09:00:00+0100,0.00015636
2025-01-06 09:15:00+0100,0.00015636
2025-01-06 09:30:00+0100,0.00015636
2025-01-06 09:45:00+0100,0.00015636
2025-01-06 10:00:00+0100,0.00015469
2025-01-06 10:15:00+0100,0.00015469
2025-01-06 10:30:00+0100,0.00015469
2025-01-06 10:45:00+0100,0.00015469
2025-01-06 11:00:00+0100,0.00015283
2025-01-06 11:15:00+0100,0.00015283
2025-01-06 11:30:00+0100,0.00015283
2025-01-06 11:45:00+0100,0.00015283
2025-01-06 12:00:00+0100,0.00015128
2025-01-06 12:15:00+0100,0.00015128
2025-01-06 12:30:00+0100,0.00015128
2025-01-06 12:45:00+0100,0.00015128
2025-01-06 13:00:00+0100,0.0001486
2025-01-06 13:15:00+0100,0.0001486
2025-01-06 13:30:00+0100,0.0001486
2025-01-06 13:45:00+0100,0.0001486
2025-01-06 14:00:00+0100,0.00014561
2025-01-06 14:15:00+0100,0.00014561
2025-01-06 14:30:00+0100,0.00014561
2025-01-06 14:45:00+0100,0.00014561
2025-01-06 15:00:00+0100,0.00014632
2025-01-06 15:15:00+0100,0.00014632
2025-01-06 15:30:00+0100,0.00014632
2025-01-06 15:45:00+0100,0.00014632
2025-01-06 16:00:00+0100,0.00014687
2025-01-06 16:15:00+0100,0.00014687
2025-01-06 16:30:00+0100,0.00014687
2025-01-06 16:45:00+0100,0.00014687
2025-01-06 17:00:00+0100,0.00015166
2025-01-06 17:15:00+0100,0.00015166
2025-01-06 17:30:00+0100,0.00015166
2025-01-06 17:45:00+0100,0.00015166
2025-01-06 18:00:00+0100,0.00015158
2025-01-06 18:15:00+0100,0.00015158
2025-01-06 18:30:00+0100,0.00015158
2025-01-06 18:45:00+0100,0.00015158
2025-01-06 19:00:00+0100,0.00014874
2025-01-06 19:15:00+0100,0.00014874
2025-01-06 19:30:00+0100,0.00014874
2025-01-06 19:45:00+0100,0.00014874
2025-01-06 20:00:00+0100,0.00014659
2025-01-06 20:15:00+0100,0.00014659
2025-01-06 20:30:00+0100,0.00014659
2025-01-06 20:45:00+0100,0.00014659
2025-01-06 21:00:00+0100,0.00013382
2025-01-06 21:15:00+0100,0.00013382
2025-01-06 21:30:00+0100,0.00013382
2025-01-06 21:45:00+0100,0.00013382
2025-01-06 22:00:00+0100,0.00014694
2025-01-06 22:15:00+0100,0.00014694
2025-01-06 22:30:00+0100,0.00014694
2025-01-06 22:45:00+0100,0.00014694
2025-01-06 23:00:00+0100,0.00013299
2025-01-06 23:15:00+0100,0.00013299
2025-01-06 23:30:00+0100,0.00013299
2025-01-06 23:45:00+0100,0.00013299
2025-01-07 00:00:00+0100,0.00013907
2025-01-07 00:15:00+0100,0.00013907
